Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Date
DreamCo,1189833,14/7/2022,West,California,Powerade,$0.50,"7,000","$3,500",$665,14/7/2022
DreamCo,1189833,14/7/2022,West,California,Dasani Water,$0.65,"7,000","$4,550","$2,093",14/7/2022
DreamCo,1189833,15/8/2022,West,California,Coca-Cola,$0.50,"9,000","$4,500",$585,15/8/2022
DreamCo,1189833,15/8/2022,West,California,Diet Coke,$0.55,"8,500","$4,675",$982,15/8/2022
DreamCo,1189833,15/8/2022,West,California,Sprite,$0.50,"7,250","$3,625","$1,486",15/8/2022
DreamCo,1189833,15/8/2022,West,California,Fanta,$0.50,"6,750","$3,375",$608,15/8/2022
DreamCo,1189833,15/8/2022,West,California,Powerade,$0.60,"6,750","$4,050",$324,15/8/2022
DreamCo,1189833,15/8/2022,West,California,Dasani Water,$0.65,"6,500","$4,225",$887,15/8/2022
DreamCo,1189833,16/9/2022,West,California,Coca-Cola,$0.50,"8,500","$4,250","$1,445",16/9/2022
DreamCo,1189833,16/9/2022,West,California,Diet Coke,$0.55,"8,500","$4,675",$561,16/9/2022
DreamCo,1189833,16/9/2022,West,California,Sprite,$0.50,"7,000","$3,500",$455,16/9/2022
DreamCo,1189833,16/9/2022,West,California,Fanta,$0.50,"6,500","$3,250",$553,16/9/2022
DreamCo,1189833,16/9/2022,West,California,Powerade,$0.60,"6,500","$3,900",$819,16/9/2022
DreamCo,1189833,16/9/2022,West,California,Dasani Water,$0.65,"7,000","$4,550",$637,16/9/2022
DreamCo,1189833,15/10/2022,West,California,Coca-Cola,$0.50,"8,000","$4,000",$200,15/10/2022
DreamCo,1189833,15/10/2022,West,California,Diet Coke,$0.55,"8,000","$4,400",$352,15/10/2022
DreamCo,1189833,15/10/2022,West,California,Sprite,$0.50,"6,500","$3,250",$358,15/10/2022
DreamCo,1189833,15/10/2022,West,California,Fanta,$0.50,"6,250","$3,125",$469,15/10/2022
DreamCo,1189833,15/10/2022,West,California,Powerade,$0.60,"6,000","$3,600","$1,224",15/10/2022
DreamCo,1189833,15/10/2022,West,California,Dasani Water,$0.65,"6,500","$4,225","$1,437",15/10/2022
DreamCo,1189833,15/11/2022,West,California,Coca-Cola,$0.50,"8,250","$4,125","$1,403",15/11/2022
DreamCo,1189833,15/11/2022,West,California,Diet Coke,$0.55,"8,250","$4,538","$2,223",15/11/2022
DreamCo,1189833,15/11/2022,West,California,Sprite,$0.50,"6,750","$3,375",$473,15/11/2022
DreamCo,1189833,15/11/2022,West,California,Fanta,$0.50,"6,500","$3,250",$455,15/11/2022
DreamCo,1189833,15/11/2022,West,California,Powerade,$0.60,"6,000","$3,600",$540,15/11/2022
DreamCo,1189833,15/11/2022,West,California,Dasani Water,$0.65,"7,000","$4,550","$1,092",15/11/2022
DreamCo,1189833,14/12/2022,West,California,Coca-Cola,$0.50,"9,000","$4,500",$855,14/12/2022
DreamCo,1189833,14/12/2022,West,California,Diet Coke,$0.55,"9,000","$4,950","$2,277",14/12/2022
DreamCo,1189833,14/12/2022,West,California,Sprite,$0.50,"7,000","$3,500",$455,14/12/2022
DreamCo,1189833,14/12/2022,West,California,Fanta,$0.50,"7,000","$3,500",$735,14/12/2022
DreamCo,1189833,14/12/2022,West,California,Powerade,$0.60,"6,250","$3,750","$1,538",14/12/2022
DreamCo,1189833,14/12/2022,West,California,Dasani Water,$0.65,"7,250","$4,713",$848,14/12/2022
Sodapop,1185732,15/1/2022,Midwest,Illinois,Coca-Cola,$0.45,"4,750","$2,138",$171,15/1/2022
Sodapop,1185732,15/1/2022,Midwest,Illinois,Diet Coke,$0.45,"2,750","$1,238",$260,15/1/2022
Sodapop,1185732,15/1/2022,Midwest,Illinois,Sprite,$0.35,"2,750",$963,$327,15/1/2022
Sodapop,1185732,15/1/2022,Midwest,Illinois,Fanta,$0.40,"1,250",$500,$60,15/1/2022
Sodapop,1185732,15/1/2022,Midwest,Illinois,Powerade,$0.55,"1,750",$963,$125,15/1/2022
Sodapop,1185732,15/1/2022,Midwest,Illinois,Dasani Water,$0.45,"2,750","$1,238",$210,15/1/2022
Sodapop,1185732,15/2/2022,Midwest,Illinois,Coca-Cola,$0.45,"5,250","$2,363",$496,15/2/2022
Sodapop,1185732,15/2/2022,Midwest,Illinois,Diet Coke,$0.45,"1,750",$788,$110,15/2/2022
Sodapop,1185732,15/2/2022,Midwest,Illinois,Sprite,$0.35,"2,250",$788,$39,15/2/2022
Sodapop,1185732,15/2/2022,Midwest,Illinois,Fanta,$0.40,"1,000",$400,$32,15/2/2022
Sodapop,1185732,15/2/2022,Midwest,Illinois,Powerade,$0.55,"1,750",$963,$106,15/2/2022
Sodapop,1185732,15/2/2022,Midwest,Illinois,Dasani Water,$0.45,"2,750","$1,238",$186,15/2/2022
Sodapop,1185732,14/3/2022,Midwest,Illinois,Coca-Cola,$0.50,"4,950","$2,475",$842,14/3/2022
Sodapop,1185732,14/3/2022,Midwest,Illinois,Diet Coke,$0.50,"2,000","$1,000",$340,14/3/2022
Sodapop,1185732,14/3/2022,Midwest,Illinois,Sprite,$0.40,"2,250",$900,$306,14/3/2022
Sodapop,1185732,14/3/2022,Midwest,Illinois,Fanta,$0.45,750,$338,$165,14/3/2022
Sodapop,1185732,14/3/2022,Midwest,Illinois,Powerade,$0.60,"1,250",$750,$105,14/3/2022
Sodapop,1185732,14/3/2022,Midwest,Illinois,Dasani Water,$0.50,"2,250","$1,125",$158,14/3/2022
Sodapop,1185732,15/4/2022,Midwest,Illinois,Coca-Cola,$0.50,"4,500","$2,250",$338,15/4/2022
Sodapop,1185732,15/4/2022,Midwest,Illinois,Diet Coke,$0.50,"1,500",$750,$180,15/4/2022
Sodapop,1185732,15/4/2022,Midwest,Illinois,Sprite,$0.40,"1,500",$600,$114,15/4/2022
Sodapop,1185732,15/4/2022,Midwest,Illinois,Fanta,$0.45,750,$338,$155,15/4/2022
Sodapop,1185732,15/4/2022,Midwest,Illinois,Powerade,$0.60,"1,000",$600,$78,15/4/2022
Sodapop,1185732,15/4/2022,Midwest,Illinois,Dasani Water,$0.50,"2,250","$1,125",$236,15/4/2022
Sodapop,1185732,16/5/2022,Midwest,Illinois,Coca-Cola,$0.60,"4,950","$2,970","$1,010",16/5/2022
Sodapop,1185732,16/5/2022,Midwest,Illinois,Diet Coke,$0.55,"2,000","$1,100",$132,16/5/2022
Sodapop,1185732,16/5/2022,Midwest,Illinois,Sprite,$0.50,"1,750",$875,$114,16/5/2022
Sodapop,1185732,16/5/2022,Midwest,Illinois,Fanta,$0.50,"1,000",$500,$85,16/5/2022
Sodapop,1185732,16/5/2022,Midwest,Illinois,Powerade,$0.60,"1,250",$750,$158,16/5/2022
Sodapop,1185732,16/5/2022,Midwest,Illinois,Dasani Water,$0.65,"2,500","$1,625",$228,16/5/2022
Sodapop,1185732,15/6/2022,Midwest,Illinois,Coca-Cola,$0.50,"5,000","$2,500",$125,15/6/2022
Sodapop,1185732,15/6/2022,Midwest,Illinois,Diet Coke,$0.45,"2,500","$1,125",$90,15/6/2022
Sodapop,1185732,15/6/2022,Midwest,Illinois,Sprite,$0.40,"2,000",$800,$88,15/6/2022
Sodapop,1185732,15/6/2022,Midwest,Illinois,Fanta,$0.40,"1,750",$700,$105,15/6/2022
Sodapop,1185732,15/6/2022,Midwest,Illinois,Powerade,$0.50,"1,750",$875,$298,15/6/2022
Sodapop,1185732,15/6/2022,Midwest,Illinois,Dasani Water,$0.55,"3,500","$1,925",$655,15/6/2022
Sodapop,1185732,14/7/2022,Midwest,Illinois,Coca-Cola,$0.50,"5,750","$2,875",$978,14/7/2022
Sodapop,1185732,14/7/2022,Midwest,Illinois,Diet Coke,$0.45,"3,250","$1,463",$717,14/7/2022
Sodapop,1185732,14/7/2022,Midwest,Illinois,Sprite,$0.40,"2,500","$1,000",$140,14/7/2022
Sodapop,1185732,14/7/2022,Midwest,Illinois,Fanta,$0.40,"2,000",$800,$112,14/7/2022
Sodapop,1185732,14/7/2022,Midwest,Illinois,Powerade,$0.50,"2,250","$1,125",$169,14/7/2022
Sodapop,1185732,14/7/2022,Midwest,Illinois,Dasani Water,$0.55,"4,000","$2,200",$528,14/7/2022
Sodapop,1185732,15/8/2022,Midwest,Illinois,Coca-Cola,$0.50,"5,500","$2,750",$523,15/8/2022
Sodapop,1185732,15/8/2022,Midwest,Illinois,Diet Coke,$0.45,"3,250","$1,463",$673,15/8/2022
Sodapop,1185732,15/8/2022,Midwest,Illinois,Sprite,$0.40,"2,500","$1,000",$130,15/8/2022
Sodapop,1185732,15/8/2022,Midwest,Illinois,Fanta,$0.40,"2,250",$900,$189,15/8/2022
Sodapop,1185732,15/8/2022,Midwest,Illinois,Powerade,$0.50,"2,000","$1,000",$410,15/8/2022
Sodapop,1185732,15/8/2022,Midwest,Illinois,Dasani Water,$0.55,"3,750","$2,063",$371,15/8/2022
Sodapop,1185732,16/9/2022,Midwest,Illinois,Coca-Cola,$0.50,"5,000","$2,500",$200,16/9/2022
Sodapop,1185732,16/9/2022,Midwest,Illinois,Diet Coke,$0.45,"3,000","$1,350",$513,16/9/2022
Sodapop,1185732,16/9/2022,Midwest,Illinois,Sprite,$0.40,"2,000",$800,$168,16/9/2022
Sodapop,1185732,16/9/2022,Midwest,Illinois,Fanta,$0.40,"1,750",$700,$238,16/9/2022
Sodapop,1185732,16/9/2022,Midwest,Illinois,Powerade,$0.50,"1,750",$875,$105,16/9/2022
Sodapop,1185732,16/9/2022,Midwest,Illinois,Dasani Water,$0.55,"2,500","$1,375",$179,16/9/2022
Sodapop,1185732,15/10/2022,Midwest,Illinois,Coca-Cola,$0.60,"4,250","$2,550",$434,15/10/2022
Sodapop,1185732,15/10/2022,Midwest,Illinois,Diet Coke,$0.50,"2,500","$1,250",$263,15/10/2022
Sodapop,1185732,15/10/2022,Midwest,Illinois,Sprite,$0.50,"1,500",$750,$105,15/10/2022
Sodapop,1185732,15/10/2022,Midwest,Illinois,Fanta,$0.50,"1,250",$625,$31,15/10/2022
Sodapop,1185732,15/10/2022,Midwest,Illinois,Powerade,$0.60,"1,250",$750,$60,15/10/2022
Sodapop,1185732,15/10/2022,Midwest,Illinois,Dasani Water,$0.65,"2,500","$1,625",$179,15/10/2022
Sodapop,1185732,15/11/2022,Midwest,Illinois,Coca-Cola,$0.60,"4,000","$2,400",$360,15/11/2022
Sodapop,1185732,15/11/2022,Midwest,Illinois,Diet Coke,$0.50,"2,500","$1,250",$425,15/11/2022
Sodapop,1185732,15/11/2022,Midwest,Illinois,Sprite,$0.50,"1,950",$975,$332,15/11/2022
Sodapop,1185732,15/11/2022,Midwest,Illinois,Fanta,$0.50,"1,750",$875,$298,15/11/2022
Sodapop,1185732,15/11/2022,Midwest,Illinois,Powerade,$0.60,"1,500",$900,$441,15/11/2022
Sodapop,1185732,15/11/2022,Midwest,Illinois,Dasani Water,$0.65,"2,500","$1,625",$228,15/11/2022
Sodapop,1185732,14/12/2022,Midwest,Illinois,Coca-Cola,$0.60,"5,000","$3,000",$420,14/12/2022
Sodapop,1185732,14/12/2022,Midwest,Illinois,Diet Coke,$0.50,"3,000","$1,500",$225,14/12/2022
Sodapop,1185732,14/12/2022,Midwest,Illinois,Sprite,$0.50,"2,500","$1,250",$300,14/12/2022
Sodapop,1185732,14/12/2022,Midwest,Illinois,Fanta,$0.50,"2,000","$1,000",$190,14/12/2022
Sodapop,1185732,14/12/2022,Midwest,Illinois,Powerade,$0.60,"2,000","$1,200",$552,14/12/2022
Sodapop,1185732,14/12/2022,Midwest,Illinois,Dasani Water,$0.65,"3,000","$1,950",$254,14/12/2022
BevCo,1197831,01 February 2022,South,Texas,Coca-Cola,$0.20,"7,250","$1,450",$305,01 February 2022
BevCo,1197831,01 February 2022,South,Texas,Diet Coke,$0.30,"7,250","$2,175",$892,01 February 2022
BevCo,1197831,01 February 2022,South,Texas,Sprite,$0.30,"5,250","$1,575",$284,01 February 2022
BevCo,1197831,01 February 2022,South,Texas,Fanta,$0.35,"5,250","$1,838",$147,01 February 2022
BevCo,1197831,01 February 2022,South,Texas,Powerade,$0.40,"3,750","$1,500",$315,01 February 2022
BevCo,1197831,01 February 2022,South,Texas,Dasani Water,$0.35,"5,250","$1,838",$625,01 February 2022
BevCo,1197831,02 January 2022,South,Texas,Coca-Cola,$0.25,"6,750","$1,688",$203,02 January 2022
BevCo,1197831,02 January 2022,South,Texas,Diet Coke,$0.35,"6,500","$2,275",$296,02 January 2022
BevCo,1197831,02 January 2022,South,Texas,Sprite,$0.35,"4,750","$1,663",$283,02 January 2022
BevCo,1197831,02 January 2022,South,Texas,Fanta,$0.35,"4,250","$1,488",$312,02 January 2022
BevCo,1197831,02 January 2022,South,Texas,Powerade,$0.40,"3,000","$1,200",$168,02 January 2022
BevCo,1197831,02 January 2022,South,Texas,Dasani Water,$0.35,"5,000","$1,750",$88,02 January 2022
BevCo,1197831,03 March 2022,South,Texas,Coca-Cola,$0.30,"6,750","$2,025",$162,03 March 2022
BevCo,1197831,03 March 2022,South,Texas,Diet Coke,$0.40,"6,750","$2,700",$297,03 March 2022
BevCo,1197831,03 March 2022,South,Texas,Sprite,$0.30,"5,000","$1,500",$225,03 March 2022
BevCo,1197831,03 March 2022,South,Texas,Fanta,$0.35,"4,000","$1,400",$476,03 March 2022
BevCo,1197831,03 March 2022,South,Texas,Powerade,$0.40,"3,000","$1,200",$408,03 March 2022
BevCo,1197831,03 March 2022,South,Texas,Dasani Water,$0.35,"4,500","$1,575",$536,03 March 2022
BevCo,1197831,04 February 2022,South,Texas,Coca-Cola,$0.20,"7,000","$1,400",$686,04 February 2022
BevCo,1197831,04 February 2022,South,Texas,Diet Coke,$0.30,"7,000","$2,100",$294,04 February 2022
BevCo,1197831,04 February 2022,South,Texas,Sprite,$0.25,"5,250","$1,313",$184,04 February 2022
BevCo,1197831,04 February 2022,South,Texas,Fanta,$0.30,"4,250","$1,275",$191,04 February 2022
BevCo,1197831,04 February 2022,South,Texas,Powerade,$0.35,"3,250","$1,138",$273,04 February 2022
BevCo,1197831,04 February 2022,South,Texas,Dasani Water,$0.30,"6,000","$1,800",$342,04 February 2022
BevCo,1197831,05 February 2022,South,Texas,Coca-Cola,$0.20,"7,500","$1,500",$690,05 February 2022
BevCo,1197831,05 February 2022,South,Texas,Diet Coke,$0.30,"7,750","$2,325",$302,05 February 2022
BevCo,1197831,05 February 2022,South,Texas,Sprite,$0.25,"6,250","$1,563",$328,05 February 2022
BevCo,1197831,05 February 2022,South,Texas,Fanta,$0.35,"5,500","$1,925",$789,05 February 2022
BevCo,1197831,05 February 2022,South,Texas,Powerade,$0.50,"4,500","$2,250",$405,05 February 2022
BevCo,1197831,05 February 2022,South,Texas,Dasani Water,$0.45,"8,000","$3,600",$288,05 February 2022
BevCo,1197831,06 January 2022,South,Texas,Coca-Cola,$0.45,"8,000","$3,600",$756,06 January 2022
BevCo,1197831,06 January 2022,South,Texas,Diet Coke,$0.50,"8,000","$4,000","$1,360",06 January 2022
BevCo,1197831,06 January 2022,South,Texas,Sprite,$0.45,"6,500","$2,925",$351,06 January 2022
BevCo,1197831,06 January 2022,South,Texas,Fanta,$0.45,"6,000","$2,700",$351,06 January 2022
BevCo,1197831,06 January 2022,South,Texas,Powerade,$0.50,"5,000","$2,500",$425,06 January 2022
BevCo,1197831,06 January 2022,South,Texas,Dasani Water,$0.55,"8,750","$4,813","$1,011",06 January 2022
BevCo,1197831,07 March 2022,South,Texas,Coca-Cola,$0.45,"8,250","$3,713",$520,07 March 2022
BevCo,1197831,07 March 2022,South,Texas,Diet Coke,$0.50,"8,250","$4,125",$206,07 March 2022
BevCo,1197831,07 March 2022,South,Texas,Sprite,$0.45,"9,750","$4,388",$351,07 March 2022
BevCo,1197831,07 March 2022,South,Texas,Fanta,$0.45,"5,750","$2,588",$285,07 March 2022
BevCo,1197831,07 March 2022,South,Texas,Powerade,$0.50,"5,750","$2,875",$431,07 March 2022
BevCo,1197831,07 March 2022,South,Texas,Dasani Water,$0.60,"8,500","$5,100","$1,734",07 March 2022
BevCo,1197831,08 May 2022,South,Texas,Coca-Cola,$0.50,"8,000","$4,000","$1,360",08 May 2022
BevCo,1197831,08 May 2022,South,Texas,Diet Coke,$0.55,"8,000","$4,400","$1,496",08 May 2022
BevCo,1197831,08 May 2022,South,Texas,Sprite,$0.50,"9,750","$4,875","$2,389",08 May 2022
BevCo,1197831,08 May 2022,South,Texas,Fanta,$0.50,"5,250","$2,625",$368,08 May 2022
BevCo,1197831,08 May 2022,South,Texas,Powerade,$0.55,"5,250","$2,888",$404,08 May 2022
BevCo,1197831,08 May 2022,South,Texas,Dasani Water,$0.60,"7,750","$4,650",$698,08 May 2022
BevCo,1197831,09 February 2022,South,Texas,Coca-Cola,$0.55,"7,250","$3,988",$957,09 February 2022
BevCo,1197831,09 February 2022,South,Texas,Diet Coke,$0.55,"6,750","$3,713",$705,09 February 2022
BevCo,1197831,09 February 2022,South,Texas,Sprite,$0.60,"7,250","$4,350","$2,001",09 February 2022
BevCo,1197831,09 February 2022,South,Texas,Fanta,$0.60,"4,500","$2,700",$351,09 February 2022
BevCo,1197831,09 February 2022,South,Texas,Powerade,$0.55,"4,500","$2,475",$520,09 February 2022
BevCo,1197831,09 February 2022,South,Texas,Dasani Water,$0.50,"6,750","$3,375","$1,384",09 February 2022
BevCo,1197831,10 January 2022,South,Texas,Coca-Cola,$0.40,"6,250","$2,500",$450,10 January 2022
BevCo,1197831,10 January 2022,South,Texas,Diet Coke,$0.40,"6,250","$2,500",$200,10 January 2022
BevCo,1197831,10 January 2022,South,Texas,Sprite,$0.45,"5,750","$2,588",$543,10 January 2022
BevCo,1197831,10 January 2022,South,Texas,Fanta,$0.45,"4,250","$1,913",$650,10 January 2022
BevCo,1197831,10 January 2022,South,Texas,Powerade,$0.40,"4,000","$1,600",$192,10 January 2022
BevCo,1197831,10 January 2022,South,Texas,Dasani Water,$0.50,"5,750","$2,875",$374,10 January 2022
BevCo,1197831,11 February 2022,South,Texas,Coca-Cola,$0.40,"7,250","$2,900",$493,11 February 2022
BevCo,1197831,11 February 2022,South,Texas,Diet Coke,$0.40,"7,250","$2,900",$609,11 February 2022
BevCo,1197831,11 February 2022,South,Texas,Sprite,$0.65,"6,500","$4,225",$592,11 February 2022
BevCo,1197831,11 February 2022,South,Texas,Fanta,$0.65,"5,000","$3,250",$163,11 February 2022
BevCo,1197831,11 February 2022,South,Texas,Powerade,$0.60,"4,750","$2,850",$228,11 February 2022
BevCo,1197831,11 February 2022,South,Texas,Dasani Water,$0.70,"6,750","$4,725",$520,11 February 2022
BevCo,1197831,12 January 2022,South,Texas,Coca-Cola,$0.60,"8,250","$4,950",$743,12 January 2022
BevCo,1197831,12 January 2022,South,Texas,Diet Coke,$0.60,"8,250","$4,950","$1,683",12 January 2022
BevCo,1197831,12 January 2022,South,Texas,Sprite,$0.65,"7,250","$4,713","$1,602",12 January 2022
BevCo,1197831,12 January 2022,South,Texas,Fanta,$0.65,"5,750","$3,738","$1,271",12 January 2022
BevCo,1197831,12 January 2022,South,Texas,Powerade,$0.60,"5,250","$3,150","$1,544",12 January 2022
BevCo,1197831,12 January 2022,South,Texas,Dasani Water,$0.70,"7,750","$5,425",$760,12 January 2022
Sodapop,1185732,01 July 2022,Northeast,Pennsylvania,Coca-Cola,$0.45,"4,250","$1,913",$268,01 July 2022
Sodapop,1185732,01 July 2022,Northeast,Pennsylvania,Diet Coke,$0.45,"2,250","$1,013",$152,01 July 2022
Sodapop,1185732,01 July 2022,Northeast,Pennsylvania,Sprite,$0.35,"2,250",$788,$189,01 July 2022
Sodapop,1185732,01 July 2022,Northeast,Pennsylvania,Fanta,$0.40,750,$300,$57,01 July 2022
Sodapop,1185732,01 July 2022,Northeast,Pennsylvania,Powerade,$0.55,"1,250",$688,$316,01 July 2022
Sodapop,1185732,01 July 2022,Northeast,Pennsylvania,Dasani Water,$0.45,"2,250","$1,013",$132,01 July 2022
Sodapop,1185732,02 May 2022,Northeast,Pennsylvania,Coca-Cola,$0.45,"4,750","$2,138",$449,02 May 2022
Sodapop,1185732,02 May 2022,Northeast,Pennsylvania,Diet Coke,$0.45,"1,250",$563,$231,02 May 2022
Sodapop,1185732,02 May 2022,Northeast,Pennsylvania,Sprite,$0.35,"1,750",$613,$110,02 May 2022
Sodapop,1185732,02 May 2022,Northeast,Pennsylvania,Fanta,$0.40,500,$200,$16,02 May 2022
Sodapop,1185732,02 May 2022,Northeast,Pennsylvania,Powerade,$0.55,"1,250",$688,$144,02 May 2022
Sodapop,1185732,02 May 2022,Northeast,Pennsylvania,Dasani Water,$0.45,"2,250","$1,013",$344,02 May 2022
Sodapop,1185732,03 March 2022,Northeast,Pennsylvania,Coca-Cola,$0.50,"4,450","$2,225",$267,03 March 2022
Sodapop,1185732,03 March 2022,Northeast,Pennsylvania,Diet Coke,$0.50,"1,500",$750,$98,03 March 2022
Sodapop,1185732,03 March 2022,Northeast,Pennsylvania,Sprite,$0.40,"1,750",$700,$119,03 March 2022
Sodapop,1185732,03 March 2022,Northeast,Pennsylvania,Fanta,$0.45,250,$113,$24,03 March 2022
Sodapop,1185732,03 March 2022,Northeast,Pennsylvania,Powerade,$0.60,750,$450,$63,03 March 2022
Sodapop,1185732,03 March 2022,Northeast,Pennsylvania,Dasani Water,$0.50,"1,750",$875,$44,03 March 2022
Sodapop,1185732,04 April 2022,Northeast,Pennsylvania,Coca-Cola,$0.50,"4,500","$2,250",$180,04 April 2022
Sodapop,1185732,04 April 2022,Northeast,Pennsylvania,Diet Coke,$0.50,"1,500",$750,$83,04 April 2022
Sodapop,1185732,04 April 2022,Northeast,Pennsylvania,Sprite,$0.40,"1,500",$600,$126,04 April 2022
Sodapop,1185732,04 April 2022,Northeast,Pennsylvania,Fanta,$0.45,750,$338,$115,04 April 2022
Sodapop,1185732,04 April 2022,Northeast,Pennsylvania,Powerade,$0.60,750,$450,$54,04 April 2022
Sodapop,1185732,04 April 2022,Northeast,Pennsylvania,Dasani Water,$0.50,"2,000","$1,000",$130,04 April 2022
Sodapop,1185732,05 March 2022,Northeast,Pennsylvania,Coca-Cola,$0.60,"4,700","$2,820",$479,05 March 2022
Sodapop,1185732,05 March 2022,Northeast,Pennsylvania,Diet Coke,$0.60,"1,750","$1,050",$221,05 March 2022
Sodapop,1185732,05 March 2022,Northeast,Pennsylvania,Sprite,$0.55,"1,500",$825,$116,05 March 2022
Sodapop,1185732,05 March 2022,Northeast,Pennsylvania,Fanta,$0.55,"1,000",$550,$28,05 March 2022
Sodapop,1185732,05 March 2022,Northeast,Pennsylvania,Powerade,$0.65,"1,250",$813,$65,05 March 2022
Sodapop,1185732,05 March 2022,Northeast,Pennsylvania,Dasani Water,$0.70,"2,500","$1,750",$193,05 March 2022
Sodapop,1185732,06 May 2022,Northeast,Pennsylvania,Coca-Cola,$0.65,"5,000","$3,250",$488,06 May 2022
Sodapop,1185732,06 May 2022,Northeast,Pennsylvania,Diet Coke,$0.60,"2,500","$1,500",$510,06 May 2022
Sodapop,1185732,06 May 2022,Northeast,Pennsylvania,Sprite,$0.55,"1,750",$963,$327,06 May 2022
Sodapop,1185732,06 May 2022,Northeast,Pennsylvania,Fanta,$0.55,"1,500",$825,$281,06 May 2022
Sodapop,1185732,06 May 2022,Northeast,Pennsylvania,Powerade,$0.65,"1,500",$975,$478,06 May 2022
Sodapop,1185732,06 May 2022,Northeast,Pennsylvania,Dasani Water,$0.70,"3,000","$2,100",$294,06 May 2022
